"","mdate","Mkt_Europe","Mkt_Global","Mkt_US","HML_Europe","HML_Global","HML_US","BAB_Europe","BAB_Global","BAB_US","SMB_Europe","SMB_Global","SMB_US","UMD_Europe","UMD_Global","UMD_US","RF","D.Recession","P.Recession"
"22",Oct 1991,-0.0256936472639011,0.015089236039565,0.0137043628022508,-0.028425193215197,-0.0150389814903447,-0.00672112975171585,0.0119060988857811,0.00488739131244415,0.0217558311661264,-0.00640501465237362,0.00755914188961723,0.00163552701691474,0.0299379077421136,0.0213892990155599,0.0221562600196425,0.42,0,0.5
"23",Nov 1991,-0.0240341604036623,-0.0510983502726625,-0.0425255888643264,-0.0205539817131291,-0.0089188619809386,-0.0122866396698299,0.0375832460947218,0.0227002422167629,0.0260371803285733,0.00213967779677824,-0.00373429954448282,0.00263524102953168,0.0205758353254594,0.0165325596056278,0.0107189774989324,0.39,0,0.6
"24",Dec 1991,0.068076343387587,0.0635869872827885,0.104674105468886,-0.0268629822350097,-0.0366955288111639,-0.0718359765113779,0.0102854033686676,-0.0245945954072201,-0.0328569283086361,-0.0447346178936135,-0.0285312898333934,-0.0335462826440226,0.0240517065141218,0.0449873003427994,0.0882512542799445,0.38,0,0.4
"25",Jan 1992,-0.00314094284075704,-0.0180145808525809,-0.0044711567886376,0.00748560821085209,0.0313632971054544,0.0448321716575062,-0.0540254781006325,0.00048439474353569,0.0537523284658003,0.0136679279024665,0.0398805880237811,0.0944593186889171,0.00689822927857309,-0.0129955839610892,-0.0199108974675026,0.34,0,0.1
"26",Feb 1992,-0.0049642066007415,-0.0189824688669327,0.0105669719067451,-0.0063062874071428,0.0110611130825708,0.0328433684840659,-0.0125286983385569,0.0100994501736159,0.0383764548207146,0.00465197569431312,0.0142296566999686,0.0161208772146984,0.0175582867600222,0.00660781579335122,-0.00159066814004094,0.28,0,0
"27",Mar 1992,-0.0380845557770652,-0.0551008056219681,-0.027334539817269,-0.00576031336401774,0.0179075445208127,0.0297678673743211,-0.00983398946463552,0.00121847201050811,0.0241217516880303,0.0072241460359304,-0.00565723302534744,-0.0034491739946075,0.0097792473809959,0.00684645909453841,-0.00122032742297131,0.34,0,0
"28",Apr 1992,0.0541885895446748,-0.00148446467721619,0.00993478154308804,0.052716819788452,0.058976985284283,0.0538966334196568,-0.0134509804673545,-0.0135799962450142,-0.00312167613998204,-0.00149011247284525,-0.0455632610859035,-0.0619244451433255,-0.0220208281290277,-0.0229862550674305,-0.0306861997803829,0.32,0,0
"29",May 1992,0.0518342330035979,0.0390766716472156,0.00302083691752806,0.00571832295947396,0.00286178618394086,0.0166857632134858,0.048216394849126,0.0215599606112246,0.0114821401234279,0.0046915652027737,0.0157419311383464,-0.00297767801807844,-0.00553582620563911,-0.00413329942778163,-0.00319726167559849,0.28,0,0
"30",Jun 1992,-0.0161668037399992,-0.0381611978570394,-0.0231309250210828,-0.0200818132725755,0.01286659757031,0.03011076001582,0.0473627405969237,0.0297826030321493,0.0162403943569127,-0.00719920472082718,-0.019535352159831,-0.0271827512273936,0.0363381965301017,0.0259742435757191,-0.00464651270109676,0.32,0,0.1
"31",Jul 1992,-0.0459890603170688,-0.0044722670278022,0.0372037769984947,-0.0330456749591607,-0.0100212503237902,-0.00658579870446564,-0.00975978377280493,-0.0137815661625334,0.0129092806291854,-0.0397180464275569,-0.0185108320309825,-0.00478599349197265,0.0411302682717829,0.0135391992270458,0.0176791869525055,0.31,0,0
"32",Aug 1992,-0.00578720950943695,0.0254763896011511,-0.023687774623696,-0.00503638222778978,-0.00890553212069514,-0.00907556746745343,0.0254325894195301,-0.0131090587644358,0.0103861812516404,-0.0168281020991507,-2.06899283452695e-05,-0.00165758160464835,0.0436760345943206,-0.0201965911070452,-0.00451447751310509,0.26,0,0.3
"33",Sep 1992,-0.0285932106186855,-0.0131259566070534,0.009780940991056,-0.0218022328363676,-0.0106840619562268,-0.0120603390538496,-0.0964922184046965,0.00372819173363011,0.0173490600019603,-0.0176961806761945,0.0046538409192035,0.0104464082580202,0.0126051736389512,0.0204494324080328,0.0260401275634573,0.26,0,0.2
"34",Oct 1992,-0.0757975888980193,-0.0263272683236015,0.0100700064258583,0.00777853284296361,-0.00693962108963187,-0.0348694179204582,-0.0573732853203477,-0.020754095493426,-0.00436748367868581,-0.00605083243457369,0.00300839588108874,0.0202021762686907,-0.00875186024406416,0.0158007792638559,0.02033786634491,0.23,0,0.1
"35",Nov 1992,-0.00440685164178131,0.0204457033411181,0.0390348251530399,0.00495786032366155,-0.0116325822108796,-0.0247015507405911,-0.0536288456722406,-0.0282483663077393,-0.00568182284770606,-0.00852507856312899,0.0144016162152822,0.0382378193725087,-0.0114457086499855,-0.00567055687556766,-0.00301170425580062,0.23,0,0
"36",Dec 1992,0.015996779462745,0.00807163996021561,0.0151483185917217,-0.00181550818534483,0.0090659986785109,0.00727861295345753,0.0228622072840993,0.0429743714227831,0.0344013844227753,0.0124604471593478,0.0161741820196342,0.0222896506982693,0.00249109311102381,0.0139367609471553,0.031781301966051,0.28,0,0
"37",Jan 1993,0.0051985623065082,0.00305645026358871,0.00973327219306551,0.0404472513205991,0.0274281590831281,0.0403672421729778,0.0417483211685193,0.041496912273569,0.0791114655109238,0.0484190707638045,0.021489363610112,0.0293664572370404,-0.00883351034231583,0.023799610229619,0.0473595235070237,0.23,0,0
"38",Feb 1993,0.00916238703576373,0.0186300417754841,0.00216010043882249,0.0300636982062547,0.0404563347230393,0.0729128794708464,-0.00492121959027661,0.0418695465371468,0.0583963713630729,-0.00130169630512007,-0.00920621153217393,-0.0312188916192871,-0.00667988957383785,0.0144389440394436,0.0364084956745723,0.22,0,0
"39",Mar 1993,0.0488319820133187,0.0636680630300535,0.0231252429922761,0.0143746775913349,0.0177864022060102,0.0037858342565882,0.0263733645553274,0.0428508496098607,0.0461980615550531,0.0136512304839675,0.00470304236095572,0.00841123409150628,-0.00987855956050171,-0.0104408379195295,0.0389742591227897,0.25,0,0.4
"40",Apr 1993,0.0205010122166634,0.0411086300424382,-0.0286136616722108,0.0208064732675264,0.0379029646114255,0.0345553540876557,0.053305715052734,0.054400674312915,0.0489945544166042,0.0350037423859099,0.00519396730122379,-0.006527824039506,-0.01445234813023,-0.0139632369577526,0.00403300367961082,0.24,0,0
"41",May 1993,0.00867162663582562,0.0312943386032477,0.0282608406711301,-0.0131878715259601,-0.0138413748454488,-0.0233158380719598,-0.00351639180337434,0.0546920460649269,0.00937254966648015,0.00192811205845699,0.0438789089367517,0.0194027687455512,0.0153879706381837,0.00894631071564434,0.00274174605359929,0.22,0,0.1
"42",Jun 1993,-0.0293650729750831,-0.0177734258593843,0.00276258721168831,0.0166042232202474,0.00887307042526319,0.0151543535085838,-0.0257897681917934,0.00759324881834496,0.035655553592652,-0.00955563225807256,-0.00290145758915582,-0.00429099286140107,0.00218941021428418,0.0283556524805507,0.0515488187280983,0.25,0,0
"43",Jul 1993,0.00989604512769056,0.0211486635416153,-0.00354772629619658,0.0334126080434196,0.0207518122812829,0.0277973722520859,-0.0092498512381753,0.0131283469098915,0.0358490523376713,0.00252713638670139,-0.00257593879624857,0.0105492579204135,-0.00448536339460603,0.0150183250712473,0.0285308452471071,0.24,0,0
"44",Aug 1993,0.0836636289459103,0.0416495951106341,0.0370688047622027,0.0138830043422977,-0.00348442781150431,-0.00690729499137769,0.0320801897915008,0.0219728081377897,0.0223859952199025,0.00821717398792979,0.00113251796977153,0.00759796311245333,-0.00271867912614985,0.0114899531005635,0.0252652980294391,0.25,0,0.1
"45",Sep 1993,-0.0063984602296442,-0.0200265496133904,-0.00172250952737899,-0.00734384367460316,0.00105045886096945,-0.00760503798028066,0.0415614090932441,0.0336037173728899,0.0309410299815472,0.0154312402690366,0.0167366465904231,0.0334026946651565,0.0231117608723092,0.0123441566486958,0.032613501436276,0.26,0,0
"46",Oct 1993,0.031365928901474,0.0129606249014904,0.015270894637953,0.00893119370711641,0.0161881778600375,-0.000152436811296478,-0.00220347652714862,0.00705105879234699,0.0327076437981427,-0.0097419870127638,-0.0152080175663501,0.0132293812826794,0.0186392094803436,0.00149023119680048,-0.0194566221090171,0.22,0,0
"47",Nov 1993,-0.0273224331230707,-0.064626805844884,-0.0200409639472021,0.000615235531262163,0.0100208747428044,0.0147316920183044,0.00296286528713932,-0.0140374485742621,-0.034974805181742,0.00294234714114515,-0.0181092310492589,-0.0129902740583207,0.00570036647556099,-0.027857374323767,-0.0470043177974398,0.25,0,0
"48",Dec 1993,0.0737241285722118,0.0401894706404254,0.0164248532031489,0.0205396419837156,0.0193970073449338,0.00494650742328732,0.0122346868822658,0.00166948886790234,0.0128230956079722,0.00223082325094564,0.000775703968905774,0.00577934657836294,0.0156133192084084,0.0212674821877004,0.0226404645602977,0.23,0,0
"49",Jan 1994,0.0480005490985222,0.0681806237299337,0.0292917693812811,0.0305429638959771,0.0213262204546016,0.0223869534220521,0.0650091973895596,0.0250546694115702,0.0349133128094047,0.041593374055533,0.0143748266803642,0.00642410829137841,0.00825221934490542,0.0024556022651945,0.00283351938546596,0.25,0,0
"50",Feb 1994,-0.0329000036782418,-0.00962063303454568,-0.0259491588306967,0.0134410688548872,0.00748822054676881,-0.013919023668752,0.0304729330700845,0.0150600294127591,-0.0122952703126022,0.0257594143693837,0.0199416527764408,0.0258183394453273,-0.00471204988899166,0.00660850559203265,0.000725023074031828,0.21,0,0.1
"51",Mar 1994,-0.0277490127843542,-0.0390411603499543,-0.04808943039004,0.0134070547359216,0.0190708248196177,0.0187591375620325,-0.00139327218624422,-0.00211782645484519,-0.00809374816683737,0.0029154150807062,0.0102793930300831,-0.00544566953691336,-0.00407090208006929,-0.00892450833844234,-0.0107951250222884,0.27,0,0
"52",Apr 1994,0.035278021912905,0.0202675578638118,0.00633498979020464,0.0235495434698706,0.0206729894507488,0.0161725776927878,0.00688407273927391,0.00117759332120035,-0.0125950118122103,-0.00963188360791498,-0.00452020792488567,-0.015281580134672,0.00337811692108544,-0.00738030217845415,-0.000922281531612977,0.27,0,0
"53",May 1994,-0.0381754438309596,-0.000167006259141392,0.00619566345051176,0.00734757841995229,0.0166493197885874,0.00917780640993642,0.0170978532153205,0.00310741319904052,0.00889467940116534,0.0127903184419519,-0.00611454379884894,-0.0129292807364028,-0.00858458744555078,-0.012081302768229,-0.0183639812886126,0.32,0,0
"54",Jun 1994,-0.0158436049607745,-0.00294249412803799,-0.0316321896323072,-0.00226585092120946,0.0160219176117419,0.019547358123943,0.00199212588812555,0.0227315343348752,0.0149440682905344,-0.0107919911320441,0.00558022270152114,-0.000326376708605657,-0.00608449576711409,-0.00167203895853129,-0.00592809208142308,0.31,0,0
"55",Jul 1994,0.049622849327996,0.0113588596534187,0.0272865001438454,0.00863557391636828,0.0101642167030217,0.0185523720404536,-0.0221760040806863,-0.00748535828378493,-0.00726277887540508,-0.0271281986008427,-0.0129638739942535,-0.0183215520845287,0.0172309369797024,0.000262393289858426,0.000596011255408063,0.28,0,0
"56",Aug 1994,0.0259135732025964,0.0238777155561047,0.0396567810090055,-0.000518201183440893,-0.00906495342694049,-0.0251861726999178,0.0183690007332653,-0.00981236540654787,-0.0228670945542452,-0.0109953080581342,-0.0103863044284029,0.0100457237111757,0.0021094283721404,0.00772380213898332,0.0123602647482818,0.37,0,0
"57",Sep 1994,-0.0416593084274936,-0.0279646845569929,-0.0216422869990137,-0.00654463246285653,-0.00565729365333288,-0.0211404216395889,0.0262754024249933,0.0214502496997931,0.0383348238791292,0.0146019284234637,0.00932158707502177,0.0266788582654654,0.0116291586488303,0.0114468821904423,0.0153561928614596,0.37,0,0
"58",Oct 1994,0.0350294371145558,0.0188115448544417,0.0117415734010476,0.00718946033574443,-0.00398413245942252,-0.0213597423626634,-0.0186724659263805,-0.0161099227314099,-0.0202034656824779,-0.0233012962353293,-0.0183544698285724,-0.0193882263497949,-0.00415066177030571,0.012287661559165,0.0109257696786192,0.38,0,0
"59",Nov 1994,-0.0435939331644589,-0.0519888743871989,-0.0419669118095145,-0.00864912462454738,0.00248340157629625,-0.000327318750939329,-0.0482567964410653,-0.0275621548438124,-0.0390937290925284,0.00283800797228085,-0.00670758987267026,-0.00476426090194298,-0.00797864721610954,-0.00541321787841194,-0.000468163566583416,0.37,0,0.1
"60",Dec 1994,-0.00171377867072562,0.00628056718518218,0.00869264284642846,-0.000571803006911872,0.0014697246780084,0.001772545504299,0.00379005106335843,-0.0153225922074535,-0.0305905447252879,-0.0105056238275657,-0.00076835023132388,-0.00441209566876015,0.00453533643924952,0.0164025478436471,0.0393301943070456,0.44,0,0
"61",Jan 1995,-0.0145391311381619,-0.021180178632516,0.0151285361320552,0.0161535412400396,0.0174118105388524,0.0208892215532371,0.0206775477105047,-0.00171974013861196,0.0128793265481797,0.00367694829591165,0.000904094061961113,-0.0206103979769899,0.01698392931178,-0.0236295500108477,-0.0154993891548475,0.42,0,0.1
"62",Feb 1995,-0.0595254316213985,-0.0168545812446013,0.0352309732350617,-0.00684419209177892,0.0102470711468474,0.00868173065956538,-0.0131489225412913,0.000938099461830842,0.0133757625670779,-0.00739133965399377,-0.0119145179192308,-0.00352276094028721,-0.000767674996429809,0.00219351341320655,-0.0053241705532544,0.4,0,0.3
"63",Mar 1995,0.0400773364533279,0.0445811798768563,0.0225198900364471,-0.0240463686803757,-0.0137033352211382,-0.019540743582782,0.0200037000586157,0.0204117776207137,0.0120590534972558,-0.00900774508433545,-0.0186430609372467,-0.00601981716558949,0.00936165199046748,-0.000431168439153624,0.00300483117814177,0.46,0,0.2
"64",Apr 1995,0.025489167523622,0.0258332054466635,0.0200181822122231,0.00312168541079614,0.00255947711383964,0.0139747398886482,-0.00229841354205538,0.00500505930815568,0.0130321204228836,-0.00490188273774465,-0.00235577889308054,-0.00378269432671263,-0.00286009679780005,0.00921944619032084,0.014774639586436,0.45,0,0.2
"65",May 1995,0.017754942424915,-0.00207676972499582,0.0294752019252008,0.0123338747194809,0.0127069825450043,0.0130014365786621,0.00920662997968913,0.00755269678840789,0.0143347435776268,0.00301813812220103,-0.0146837681318596,-0.0182168213800024,-0.0146036512064187,0.00191464643465926,-0.0010804116802678,0.54,0,0.1
"66",Jun 1995,0.00384304040259249,-0.00226003353679299,0.0270437720297292,-0.0266629264431782,-0.019583840378925,-0.036148285424914,0.0196376497631546,0.00609924722960247,0.0183374996137299,-0.00756229570977632,-0.00190691842018688,0.0233166208376207,0.0267037045379154,0.0192061732196684,0.0278079669808968,0.47,0,0
"67",Jul 1995,0.0427891302166062,0.0462861110019416,0.036683756420486,0.0115619038765694,-0.00517499571773369,-0.0272992680307281,0.00173621340607702,-0.0055646766070575,0.0159967694356752,-0.0104389969863994,0.0112133141311473,0.0185945676949471,0.00990279587802485,-0.0039327699442452,0.0236288180523166,0.45,0,0.1
"68",Aug 1995,-0.0424655682247491,-0.0196677843933767,0.00518963618792208,-0.0201384146821675,-0.000703887859046198,0.0146208980238338,-0.0017423957349232,0.00414979144190477,0.0344262127311781,0.00675655100348977,0.00938382883651702,0.0140954360364079,0.0184764503566897,-0.0045515787604851,0.00060612498680714,0.47,0,0
"69",Sep 1995,0.0239784760566572,0.0202737077543281,0.0322692784283252,-0.0303469181959247,-0.0142125680048785,-0.0111905682447444,0.0296771213464424,0.0230688346121292,0.0319208639523604,-0.00199510044982379,-0.0130295009389401,-0.0172428101823181,0.0357924159355954,0.0221444701540656,0.022049093362877,0.43,0,0
"70",Oct 1995,-0.00957788430980167,-0.0238973341992635,-0.0159002379523633,-0.0260992761286103,-0.00966417453307468,-0.00700389200871658,-0.00074160557232528,-0.00536406214104046,-0.00395207100466957,-0.0125091777838152,-0.0170339067102511,-0.03408412209155,0.0410806478198724,0.0338496620597164,0.0450156818396056,0.47,0,0.1
"71",Nov 1995,-0.00379651179473543,0.0291713839815681,0.0391535181068054,-0.00157104139321492,0.00273517190003446,-0.003613068355395,-0.0217188016950396,-0.0157942663639797,-0.0104673501712338,-0.0228410592556022,-0.00981283322436884,-0.0142528540276487,0.000906575817822143,-0.00212736149017082,0.00154079891470414,0.42,0,0.1
"72",Dec 1995,0.0250010432537789,0.0226784936497281,0.0105894892330203,0.00329796093130442,0.0146099917446454,0.00520497680201001,-0.00298130692655444,0.0160273355325962,0.0225071762417705,-0.0100261725113048,0.00125882783174961,-0.00371759024196422,0.00227646285148243,-0.00182204558952648,0.0250307060593142,0.49,0,0.1
"73",Jan 1996,0.00366273016758592,0.0111852821735435,0.0236060647072244,0.00419766431577804,0.011448192969661,0.00595883342022903,-0.0190967469351815,0.0135760118934608,0.0439629174438692,0.00600122820079662,-0.0015665754959842,-0.016726867490233,-0.00360216785642264,-0.00448568945286457,0.00495187126242625,0.43,0,0.3
"74",Feb 1996,0.0175406517127847,0.00527130256574469,0.0128805834353764,-0.00649338698283209,-0.0140157203390196,-0.0245234826906137,0.0349755272346472,0.0157320781900269,0.00815636798932781,0.0100870813101422,0.012457809770633,0.0221072432725425,0.00995984850303068,0.00359134015999521,0.00652932044531768,0.39,0,0
"75",Mar 1996,0.00724913131137746,0.0118873317798517,0.00719112707139075,-0.00514507472130287,0.0084313394829881,0.0182616431464809,0.00649496978307177,0.00643183404685427,0.0259329340003561,0.00556063217535548,0.00586460853790276,0.00900591057262481,0.0200448611571633,-0.000958000793012529,-0.0162993894639035,0.39,0,0
"76",Apr 1996,0.0107529902831547,0.0294566822656356,0.0217926469456699,0.00977007427019156,-0.00435069442259767,-0.0306192909369407,0.0134496166349369,0.0268405047663431,0.000770736037679869,0.00388585288666086,0.0289782429206222,0.0440277271714239,0.0105342300819017,-0.00827834638881248,-0.0124457283016378,0.46,0,0.1
"77",May 1996,0.0123100218392457,0.000607550078183122,0.0231593759335182,-0.014015935824134,-0.0110967357181469,-0.0240479433586867,0.0138523598982582,0.0192745506376679,0.0372276117011538,0.0101755144384798,0.0162077966865466,0.0260704131183334,0.0129574979714582,0.00464463104414414,0.0107743845826794,0.42,0,0
"78",Jun 1996,0.00553672298536157,-0.00589754025340659,-0.0128686949177893,-0.0188436238169625,0.012521812184777,0.0267634835664074,0.0348788283111911,0.0233477384229079,0.0341434300143501,-0.0021711072853523,-0.0168335724385258,-0.0313462775827239,0.0151617117552688,0.00741148240209488,0.00468481381379417,0.4,0,0.1
"79",Jul 1996,-0.0200498900123922,-0.0465189361117553,-0.0587397628856786,-0.00291950418835576,0.0206678423921219,0.0403629417282038,0.0094600229997309,0.00829949588554335,-0.00146603710912624,0.000702981536432077,-0.0162454960560028,-0.0260960182838369,0.00422060959344452,-0.00877362973893556,-0.00177254242365551,0.45,0,0.1
"80",Aug 1996,0.0240016167052684,0.0102012505521459,0.028156522176932,-0.0138090288693687,-0.0101671080615975,-0.0120260134617181,0.00546193033038862,-2.18659891886695e-05,0.0109025615439833,-0.0101299134017129,0.0106196874297379,0.0251784578086004,0.0187328553858404,0.00937316283746574,0.00445123266074168,0.41,0,0
"81",Sep 1996,0.0113600816816899,0.0315824309737403,0.0492454189581301,-0.0136837273303884,-0.0206502952226443,-0.0427425228661622,-0.00965479662489018,-0.000332132638956846,0.0131282010796995,-0.0180094583336018,-0.016281236169936,-0.00820535892440147,0.028730917154952,0.0177510934664593,0.0211469242049973,0.44,0,0
"82",Oct 1996,0.0201552760544426,-0.00362170903587693,0.0102160506729514,-0.00844944124560648,0.0150440490449068,0.0312283574979705,0.0259579465735418,0.0220022665786481,0.0327029991074662,0.00882746580045989,-0.0142398697861973,-0.0376116666581277,0.0289722743595367,0.0254904489947351,0.0330669358749064,0.42,0,0
"83",Nov 1996,0.0410247536215147,0.0432969888628181,0.0614674128625249,0.0116300242262631,0.00905421004710775,0.00917742897109357,-0.00981494172784373,0.00306062630862514,0.00902448925599409,-0.0282579819998289,-0.0328198186312461,-0.0329693450514131,0.00625422467524224,-0.00448044526388235,-0.0221809329655092,0.41,0,0
"84",Dec 1996,0.0147377651288711,-0.0195498105950391,-0.015816005682711,0.0109215961762638,0.00683102208504909,0.0125574117251268,-0.000462133098881367,0.00814130658079368,0.0245374505136288,-0.00463478475757839,0.00152227151931668,0.0268815274797175,0.0123458020051115,0.0139469188487516,0.00940979631025898,0.46,0,0
"85",Jan 1997,-0.00323825675312281,0.00201151703418684,0.0499254170514355,0.0178145144163673,-0.00886056468415074,-0.0253508558274766,-0.00290119310177212,0.00936187866448997,0.0394629123920838,0.0159098713210213,-0.00209059089132784,-0.0105647652861001,0.00529168150380671,0.0183037001123642,0.0167422163820725,0.45,0,0
"86",Feb 1997,0.00997360118823176,0.00203964362482902,-0.00591147485185646,0.00792440800080804,0.0215245114502943,0.0414810849748907,0.0133093011971537,0.0325025296024858,0.0586832945983693,0.00244672291098751,-0.0100963674798774,-0.0223746599325823,5.31617178783591e-05,-0.00927017490196213,-0.0207368575359457,0.39,0,0
"87",Mar 1997,0.0165245911840992,-0.0301955586454851,-0.0496555981006246,0.00807624141444449,0.0199971889744661,0.0328487522945049,-0.00589648327728806,0.0129994711551135,0.0298098456732014,-0.00123908979494727,-0.0104038900519007,-0.00575426120139381,0.000985134768512305,0.0170842621639677,0.0170555028494763,0.43,0,0
"88",Apr 1997,-0.00557867208320515,0.0199536861672941,0.038120512252624,0.0029910975428343,-0.0130577684918048,-0.021285297012775,-0.00592152187084655,-0.0116432369039177,-0.0146103092813319,-0.00848302213573244,-0.0366370690009548,-0.0583359932178163,0.0238202098325831,0.0441582271385444,0.0513503238668778,0.43,0,0
"89",May 1997,0.0384276121814551,0.0704946065082447,0.0682495705181744,0.0169296818260806,-0.0108891206509842,-0.0273207379113258,0.0138385360711679,0.00555010172413118,-0.0173818554306799,-0.00757297260021877,0.0226828124072498,0.0450749529518542,0.0209747106897681,-0.0221507275467205,-0.045708161436594,0.49,0,0
"90",Jun 1997,0.0397140829743335,0.0412701836247229,0.0399364815128458,0.00950057214900519,0.00169509041231849,-0.00766090986593096,-0.0160517423990414,0.0316547278901001,0.0575241050796628,-0.0339097226946501,-0.00660392564450807,0.0130666532932189,0.02081802841797,0.019425019913476,0.0287515003517967,0.37,0,0
"91",Jul 1997,0.0304936635101084,0.0378050911006727,0.0728211611017758,0.0110570889503983,-0.0125277182020026,-0.00800579830033072,-0.0542628960040854,-0.00387855758717224,0.00919212265503204,-0.0423527297569623,-0.0274947765816991,-0.024759732487678,0.0315889386888079,0.0509025193855152,0.0348140468551422,0.43,0,0
"92",Aug 1997,-0.0502094699151821,-0.0539741052800147,-0.0403291881080669,0.00370877277446536,0.0085266753086567,0.00945566173253669,0.026615694922706,0.0120178968951528,0.0215854783905,0.0429517772173275,0.0464335021417368,0.0640634479390026,-0.0273201664912279,-0.014123170688574,-0.0203845872846235,0.41,0,0
"93",Sep 1997,0.0816078442576002,0.0460611998667326,0.0545229664199367,-0.0164852231936901,-0.0231047019782115,-0.0101296195563129,-0.00495082486661366,0.0434599717874582,0.0823668986799597,-0.0209642417909669,-0.0035663789265799,0.0273135634048159,0.0291040468531472,0.0356380423485981,0.0155394527865053,0.44,0,0
"94",Oct 1997,-0.0460914050691373,-0.0546744809245292,-0.0381837292395684,0.0143671586781633,0.0164442020183208,0.0170760981806916,0.0380237261135839,0.0180916072780879,0.0462556143025351,0.0316355304275417,0.00849884792089109,-0.00446683668230589,0.00223150676089343,-0.00175063052795068,0.000887373852570232,0.42,0,0
"95",Nov 1997,0.00354104864624646,0.000336400061894292,0.0266124606986537,0.000886980308526216,-0.0107621979825511,-0.00146870678112013,-0.0287859060223548,-0.00191818877098595,0.0165493585258798,-0.0198857717080969,-0.0432448815727529,-0.0553128240251454,-0.000138510328133642,0.024934794109044,0.00839933799707968,0.39,0,0
"96",Dec 1997,0.0255604243629892,0.00441374114250168,0.0136151036202176,-0.010729457267055,-0.00014898411790509,0.0188206990216747,-0.0369517864881731,0.026957465280915,0.0669900011964589,-0.0116886332985567,-0.0241214879384451,-0.0293006126007084,0.0345005662488951,0.0406502404056193,0.0370174801070895,0.48,0,0
"97",Jan 1998,0.0337597426841567,0.0177630223503876,0.00037587481088056,-0.0257647404955865,0.0102878943008097,-0.00595310705683272,0.00783557522042075,-0.0178467146074185,-0.0135917876555758,-0.0150773945766179,-0.00442211126532479,-0.00595820877914458,0.0387879818663116,-0.0207082884472508,-0.00143276596436034,0.43,0,0
"98",Feb 1998,0.0699062272080956,0.0637171285849879,0.0693014443076811,0.0169995450711536,0.0061350614694406,-0.00907295236430436,0.0200671264625817,-0.00601967461753064,0.000886462926456271,-0.00685397187495946,0.000567978022405201,-0.00172879329320141,0.00843323068185933,-0.0144680509789893,-0.0105280938121008,0.39,0,0
"99",Mar 1998,0.0709223244821609,0.0383172364110599,0.0475687966682333,0.022120489344756,0.00816877513858553,0.00492795131993894,0.0422937116942107,0.0334436154583375,0.0372203710698402,-0.00528676944773292,-0.00660161608002056,-0.00788706510988097,-0.0016923925653917,0.0156482120348176,0.0156108984515372,0.39,0,0.1
"100",Apr 1998,0.0185103094058342,0.00567593307748292,0.00661198988013022,0.00625170756470073,-0.00176987150231582,0.00233669563500899,0.0353234000579164,0.0274180734409251,0.0315674785507398,0.0103830231493603,0.00657468282885846,0.00728402821235991,0.00238389455660537,0.00808162261033502,0.00791951675504843,0.43,0,0.1
"101",May 1998,0.02571573360831,-0.0179365275581606,-0.0302146414207867,-0.00315603115750273,0.0111362837070452,0.0266927881197451,0.0259230098834629,0.0145485617851102,0.0176300754753243,0.00692774513111057,-0.0168790220027713,-0.03412452832283,0.0243977682760002,0.023216320354112,0.0213862877237912,0.4,0,0.1
"102",Jun 1998,-0.000346213384928546,0.0128222901804229,0.0301119692962951,-0.0172756224470422,-0.0281763204328761,-0.0474887479278212,-0.00199344807554476,-0.0132535275387504,-0.0118125852331802,-0.0404204158627285,-0.0367790015406239,-0.039153797548705,0.0444080316828767,0.0568115812363047,0.0774276380730568,0.41,0,0.5
"103",Jul 1998,0.0107497925870327,-0.0150835972163364,-0.026226500516884,-0.026874453643079,-0.0226043322492021,-0.02229011438589,-0.00514738397514701,-0.0024738171234,-0.00288446203534395,-0.0135261823854979,-0.0255110957379819,-0.038850504703853,0.0450921389838833,0.0395306403621933,0.0384778564752664,0.4,0,0.5
"104",Aug 1998,-0.12978890044268,-0.146670978142885,-0.162424067478625,-0.0201206314142416,0.0118081906321597,0.0438017465956371,0.0255076383799036,0.00275003680778337,-0.00861918027593708,0.00560486724505499,-0.0305830820896549,-0.0606277446479104,-0.00142062511506716,0.0207977689930495,0.0234645442074778,0.43,0,0
"105",Sep 1998,-0.0415777008105905,0.0186824800828344,0.0598270075336003,0.0179839730578654,0.00121827379447064,-0.0129123288551723,0.0358189852545595,-0.00765330121924348,-0.0371622012379341,-0.0268932747973293,-0.0135996831671664,-0.00534866106235698,-0.0418472327998255,-0.0232837636737569,-0.015949863198351,0.46,0,0
"106",Oct 1998,0.0649159742933681,0.080280354573109,0.0707762937627149,0.0104133829646831,0.00538883644182278,-0.0091490152762421,-0.0807730912969106,-0.0717794492095292,-0.0871354665149985,-0.0364763841400123,-0.0331961446830059,-0.031404809008124,-0.00680038334312686,-0.0358963481852271,-0.0447181939669066,0.32,0,0
"107",Nov 1998,0.0470300457683653,0.0525455390611258,0.0586117198436029,-0.00442790262072422,-0.0122016720101972,-0.0343968638266378,-0.0123477443412599,-0.0290923838309098,-0.0362264422172583,-0.0170178369032681,0.00262814951137659,0.0141120048009186,0.0132903916991834,-0.00608579479476827,0.00368546069839511,0.31,0,0
"108",Dec 1998,0.0343599087244563,0.044010460571959,0.0593487300486828,-0.0468537253153605,-0.0559750386095748,-0.0707579531242215,0.00735298289235971,0.00431713643472522,-0.0287696549064206,-0.0210391882885412,-0.00585466263885395,0.00129213673258969,0.0455672696501715,0.0719907435081979,0.089835550722879,0.38,0,0
